ChargePeriodStart,ChargePeriodEnd,ChargeFrequency,ChargeDescription,ChargeCategory,BillingPeriodStart,BillingPeriodEnd,Provider,Publisher,InvoiceIssuer,BillingAccountId,BilledCost,BillingCurrency,EffectiveCost,RegionId,ServiceCategory,ServiceName,SubAccountId,AvailabilityZone,ResourceName,ResourceId,ResourceType,CommitmentDiscountId,CommitmentDiscountType,CommitmentDiscountCategory,PricingQuantity,PricingUnit,PricingCategory,SkuId,SkuPriceId,ListUnitPrice,ListCost,ConsumedQuantity,ConsumedUnit
2023-11-12T15:00:00.000+0000,2023-11-12T16:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-west-3,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,HSP76xxxxxxFQXBC,HSP76GSZN55FQxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-02T01:00:00.000+0000,2023-11-03T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.8979466816,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.8979466816,GB
2023-11-03T00:00:00.000+0000,2023-11-04T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.7961642724,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.7961642724,GB
2023-11-04T22:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,,AWSCloudShell,123412340534,,,,,,,,7.9274e-6,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,7.9274e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Integration,AmazonStates,123412340534,,,,,,,,7.059e-7,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,7.059e-7,GB
2023-11-04T00:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.8266857536,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.8266857536,GB
2023-11-05T00:00:00.000+0000,2023-11-05T01:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,,AWSCloudShell,123412340534,,,,,,,,2.831e-7,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.831e-7,GB
2023-11-05T00:00:00.000+0000,2023-11-06T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.4890278336,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.4890278336,GB
2023-11-06T00:00:00.000+0000,2023-11-07T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.0877165514,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.0877165514,GB
2023-11-07T00:00:00.000+0000,2023-11-08T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.0486199427,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.0486199427,GB
2023-11-08T00:00:00.000+0000,2023-11-09T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.879315176,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.879315176,GB
2023-11-09T00:00:00.000+0000,2023-11-10T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.0261321208,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.0261321208,GB
2023-11-10T00:00:00.000+0000,2023-11-11T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,1.9885448498,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.9885448498,GB
2023-11-11T00:00:00.000+0000,2023-11-12T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.239935074,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.239935074,GB
2023-11-12T00:00:00.000+0000,2023-11-13T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.3277697032,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.3277697032,GB
2023-11-13T00:00:00.000+0000,2023-11-14T00:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.2708766134,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.2708766134,GB
2023-11-14T00:00:00.000+0000,2023-11-14T03:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.4001213638,GB,,HSRFWxxxxxxVZ2EK,HSRFWQ3TJGWVZxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.4001213638,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.79e-8,USD,1.79e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.941e-7,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.7882e-8,8.941e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,8.4e-9,USD,8.4e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,4.21e-7,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.42e-9,4.21e-7,GB
2023-11-04T22:00:00.000+0000,2023-11-04T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-07T07:00:00.000+0000,2023-11-07T08:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.61e-8,USD,4.61e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.3041e-6,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.6082e-8,2.3041e-6,GB
2023-11-07T22:00:00.000+0000,2023-11-07T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-07T07:00:00.000+0000,2023-11-07T08:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-08T04:00:00.000+0000,2023-11-08T05:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-12T07:00:00.000+0000,2023-11-12T08:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.61e-8,USD,4.61e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.3042e-6,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.6084e-8,2.3042e-6,GB
2023-11-12T22:00:00.000+0000,2023-11-12T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-12T07:00:00.000+0000,2023-11-12T08:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-13T04:00:00.000+0000,2023-11-13T05:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,JNYSBxxxxxx32DFN,JNYSB2CFFU532xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-05T04:00:00.000+0000,2023-11-05T06:00:00.000+0000,Recurring,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,,AWSCloudShell,123412340534,,,,,,,,0.0014118477,GB,,JV94QxxxxxxFSGGD,JV94QSQHVQEFSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0014118477,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to EU (Ireland),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,JYNB7xxxxxxJ4U24,JYNB73DBWCEJ4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-09T20:00:00.000+0000,2023-11-09T21:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to EU (Ireland),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,JYNB7xxxxxxJ4U24,JYNB73DBWCEJ4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from US West (Northern California),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.0003e-6,GB,,JZHDWxxxxxxAYFQG,JZHDWHKBHYNAYxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.0003e-6,GB
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Melbourne),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.0151e-6,GB,,KAVDCxxxxxxTYURT,KAVDCDAU3TRTYxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.0151e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,KKYH8xxxxxxNVQCC,KKYH8QKF8CSNVxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-07T03:00:00.000+0000,2023-11-07T04:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,KKYH8xxxxxxNVQCC,KKYH8QKF8CSNVxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-12T03:00:00.000+0000,2023-11-12T04:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,KKYH8xxxxxxNVQCC,KKYH8QKF8CSNVxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Tokyo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.0086e-6,GB,,M7KE2xxxxxxZR566,M7KE2CY9F88ZRxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.0086e-6,GB
2023-11-01T17:00:00.000+0000,2023-11-01T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-02T17:00:00.000+0000,2023-11-02T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-03T17:00:00.000+0000,2023-11-03T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-04T17:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,2.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,1e-6,2.0,Requests
2023-11-05T17:00:00.000+0000,2023-11-05T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-06T17:00:00.000+0000,2023-11-06T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-07T17:00:00.000+0000,2023-11-07T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-08T17:00:00.000+0000,2023-11-08T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-09T00:00:00.000+0000,2023-11-09T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,2.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,1e-6,2.0,Requests
2023-11-10T17:00:00.000+0000,2023-11-10T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-11T17:00:00.000+0000,2023-11-11T18:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,NAKA9xxxxxxJQZ6S,NAKA9J748CPJQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
